,Group.1,GW_temp,GW_level,Site,Date
3680,PD_0019-06-16,8.6615625,-18.32791667,PD,0019-06-16
3681,PD_0019-06-17,8.6853125,-26.75572917,PD,0019-06-17
3682,PD_0019-06-18,8.70625,-31.66614583,PD,0019-06-18
3683,PD_0019-06-19,8.728541667,-34.14104167,PD,0019-06-19
3684,PD_0019-06-20,8.753333333,-35.64239583,PD,0019-06-20
3685,PD_0019-06-21,8.778854167,-36.63958333,PD,0019-06-21
3686,PD_0019-06-22,8.803645833,-38.07864583,PD,0019-06-22
3687,PD_0019-06-23,8.829270833,-39.67322917,PD,0019-06-23
3688,PD_0019-06-24,8.855833333,-41.25885417,PD,0019-06-24
3689,PD_0019-06-25,8.883541667,-42.74739583,PD,0019-06-25
3690,PD_0019-06-26,8.910416667,-44.28833333,PD,0019-06-26
3691,PD_0019-06-27,8.939791667,-45.9046875,PD,0019-06-27
3692,PD_0019-06-28,8.968854167,-46.9634375,PD,0019-06-28
3693,PD_0019-06-29,8.998229167,-48.39177083,PD,0019-06-29
3694,PD_0019-06-30,9.02875,-49.86677083,PD,0019-06-30
3695,PD_0019-07-01,9.058958333,-51.384375,PD,0019-07-01
3696,PD_0019-07-02,9.089895833,-52.19291667,PD,0019-07-02
3697,PD_0019-07-03,9.120625,-52.17385417,PD,0019-07-03
3698,PD_0019-07-04,9.151979167,-53.19041667,PD,0019-07-04
3699,PD_0019-07-05,9.186979167,-34.4596875,PD,0019-07-05
3700,PD_0019-07-06,9.2203125,-43.73583333,PD,0019-07-06
3701,PD_0019-07-07,9.256041667,-46.535,PD,0019-07-07
3702,PD_0019-07-08,9.288333333,-48.22708333,PD,0019-07-08
3703,PD_0019-07-09,9.322916667,-49.64791667,PD,0019-07-09
3704,PD_0019-07-10,9.357083333,-50.9034375,PD,0019-07-10
3705,PD_0019-07-11,9.3890625,-52.05333333,PD,0019-07-11
3706,PD_0019-07-12,9.424895833,-53.03479167,PD,0019-07-12
3707,PD_0019-07-13,9.4578125,-53.92427083,PD,0019-07-13
3708,PD_0019-07-14,9.490833333,-55.105625,PD,0019-07-14
3709,PD_0019-07-15,9.524375,-55.43041667,PD,0019-07-15
3710,PD_0019-07-16,9.5553125,-55.93479167,PD,0019-07-16
3711,PD_0019-07-17,9.587395833,-56.71354167,PD,0019-07-17
3712,PD_0019-07-18,9.620208333,-57.8575,PD,0019-07-18
3713,PD_0019-07-19,9.6509375,-58.84447917,PD,0019-07-19
3714,PD_0019-07-20,9.682291667,-59.38604167,PD,0019-07-20
3715,PD_0019-07-21,9.711875,-58.47010417,PD,0019-07-21
3716,PD_0019-07-22,9.743125,-59.575,PD,0019-07-22
3717,PD_0019-07-23,9.773125,-59.70135417,PD,0019-07-23
3718,PD_0019-07-24,9.8040625,-57.79270833,PD,0019-07-24
3719,PD_0019-07-25,9.831979167,-59.1259375,PD,0019-07-25
3720,PD_0019-07-26,9.860520833,-60.3009375,PD,0019-07-26
3721,PD_0019-07-27,9.887916667,-61.24291667,PD,0019-07-27
3722,PD_0019-07-28,9.915520833,-61.99333333,PD,0019-07-28
3723,PD_0019-07-29,9.9440625,-62.7875,PD,0019-07-29
3724,PD_0019-07-30,9.969895833,-61.90354167,PD,0019-07-30
3725,PD_0019-07-31,9.999895833,-49.24885417,PD,0019-07-31
3726,PD_0019-08-01,10.03166667,-43.9915625,PD,0019-08-01
3727,PD_0019-08-02,10.063125,-51.73385417,PD,0019-08-02
3728,PD_0019-08-03,10.09229167,-54.16958333,PD,0019-08-03
3729,PD_0019-08-04,10.12104167,-55.85333333,PD,0019-08-04
3730,PD_0019-08-05,10.14822917,-56.9178125,PD,0019-08-05
3731,PD_0019-08-06,10.17666667,-57.71041667,PD,0019-08-06
3732,PD_0019-08-07,10.20427083,-57.79020833,PD,0019-08-07
3733,PD_0019-08-08,10.23166667,-47.2153125,PD,0019-08-08
3734,PD_0019-08-09,10.26416667,-46.41385417,PD,0019-08-09
3735,PD_0019-08-10,10.29427083,-52.2421875,PD,0019-08-10
3736,PD_0019-08-11,10.32447917,-54.52,PD,0019-08-11
3737,PD_0019-08-12,10.35375,-56.11625,PD,0019-08-12
3738,PD_0019-08-13,10.3834375,-56.800625,PD,0019-08-13
3739,PD_0019-08-14,10.41208333,-57.354375,PD,0019-08-14
3740,PD_0019-08-15,10.43979167,-58.20729167,PD,0019-08-15
3741,PD_0019-08-16,10.46833333,-58.44239583,PD,0019-08-16
3742,PD_0019-08-17,10.4971875,-58.98583333,PD,0019-08-17
3743,PD_0019-08-18,10.52614583,-58.251875,PD,0019-08-18
3744,PD_0019-08-19,10.55427083,-56.45625,PD,0019-08-19
3745,PD_0019-08-20,10.58395833,-58.32208333,PD,0019-08-20
3746,PD_0019-08-21,10.61125,-59.37479167,PD,0019-08-21
3747,PD_0019-08-22,10.63854167,-60.23020833,PD,0019-08-22
3748,PD_0019-08-23,10.6675,-61.13208333,PD,0019-08-23
3749,PD_0019-08-24,10.69458333,-61.95666667,PD,0019-08-24
3750,PD_0019-08-25,10.71895833,-62.75520833,PD,0019-08-25
3751,PD_0019-08-26,10.74583333,-63.60572917,PD,0019-08-26
3752,PD_0019-08-27,10.77208333,-58.95927083,PD,0019-08-27
3753,PD_0019-08-28,10.8003125,-55.56270833,PD,0019-08-28
3754,PD_0019-08-29,10.82739583,-57.67697917,PD,0019-08-29
3755,PD_0019-08-30,10.8540625,-59.14708333,PD,0019-08-30
3756,PD_0019-08-31,10.8809375,-60.33354167,PD,0019-08-31
3757,PD_0019-09-01,10.9021875,-61.110625,PD,0019-09-01
3758,PD_0019-09-02,10.92739583,-61.96739583,PD,0019-09-02
3759,PD_0019-09-03,10.95125,-62.47916667,PD,0019-09-03
3760,PD_0019-09-04,10.97520833,-62.63125,PD,0019-09-04
3761,PD_0019-09-05,10.99729167,-63.06520833,PD,0019-09-05
3762,PD_0019-09-06,11.01802083,-63.47229167,PD,0019-09-06
3763,PD_0019-09-07,11.04135417,-63.8221875,PD,0019-09-07
3764,PD_0019-09-08,11.0615625,-64.14,PD,0019-09-08
3765,PD_0019-09-09,11.08510417,-55.98510417,PD,0019-09-09
3766,PD_0019-09-10,11.11270833,-28.43645833,PD,0019-09-10
3767,PD_0019-09-11,11.145,-37.1153125,PD,0019-09-11
3768,PD_0019-09-12,11.171875,-46.026875,PD,0019-09-12
3769,PD_0019-09-13,11.19895833,-48.35010417,PD,0019-09-13
3770,PD_0019-09-14,11.21895833,-50.34625,PD,0019-09-14
3771,PD_0019-09-15,11.24260417,-51.089375,PD,0019-09-15
3772,PD_0019-09-16,11.2665625,-51.78895833,PD,0019-09-16
3773,PD_0019-09-17,11.28729167,-43.71135417,PD,0019-09-17
3774,PD_0019-09-18,11.31010417,-44.65395833,PD,0019-09-18
3775,PD_0019-09-19,11.3325,-47.45177083,PD,0019-09-19
3776,PD_0019-09-20,11.3528125,-49.07354167,PD,0019-09-20
3777,PD_0019-09-21,11.37364583,-49.599375,PD,0019-09-21
3778,PD_0019-09-22,11.39197917,-50.19520833,PD,0019-09-22
3779,PD_0019-09-23,11.40875,-50.7659375,PD,0019-09-23
3780,PD_0019-09-24,11.42666667,-51.07854167,PD,0019-09-24
3781,PD_0019-09-25,11.44510417,-51.09666667,PD,0019-09-25
3782,PD_0019-09-26,11.45864583,-49.12791667,PD,0019-09-26
3783,PD_0019-09-27,11.47375,-46.5575,PD,0019-09-27
3784,PD_0019-09-28,11.490625,-46.91645833,PD,0019-09-28
3785,PD_0019-09-29,11.50635417,-45.3821875,PD,0019-09-29
3786,PD_0019-09-30,11.52145833,-20.18270833,PD,0019-09-30
3787,PD_0019-10-01,11.5428125,-18.06260417,PD,0019-10-01
3788,PD_0019-10-02,11.5615625,-22.2309375,PD,0019-10-02
3789,PD_0019-10-03,11.57677083,-26.22697917,PD,0019-10-03
3790,PD_0019-10-04,11.58989583,-31.32,PD,0019-10-04
3791,PD_0019-10-05,11.6,-33.48979167,PD,0019-10-05
3792,PD_0019-10-06,11.61083333,-34.82489583,PD,0019-10-06
3793,PD_0019-10-07,11.61989583,-35.65125,PD,0019-10-07
3794,PD_0019-10-08,11.62697917,-30.71,PD,0019-10-08
3795,PD_0019-10-09,11.63395833,-29.80802083,PD,0019-10-09
3796,PD_0019-10-10,11.64,-32.12083333,PD,0019-10-10
3797,PD_0019-10-11,11.6484375,-31.82552083,PD,0019-10-11
3798,PD_0019-10-12,11.6565625,-18.54739583,PD,0019-10-12
3799,PD_0019-10-13,11.66291667,-21.24791667,PD,0019-10-13
3800,PD_0019-10-14,11.67083333,-25.24729167,PD,0019-10-14
3801,PD_0019-10-15,11.67989583,-27.87927083,PD,0019-10-15
3802,PD_0019-10-16,11.68,-18.32541667,PD,0019-10-16
3803,PD_0019-10-17,11.68760417,-11.2928125,PD,0019-10-17
3804,PD_0019-10-18,11.69020833,-10.0709375,PD,0019-10-18
3805,PD_0019-10-19,11.69958333,-11.0375,PD,0019-10-19
3806,PD_0019-10-20,11.7,-15.55760417,PD,0019-10-20
3807,PD_0019-10-21,11.7,-11.5434375,PD,0019-10-21
3808,PD_0019-10-22,11.7,-17.08125,PD,0019-10-22
3809,PD_0019-10-23,11.7,-20.5078125,PD,0019-10-23
3810,PD_0019-10-24,11.69916667,-22.08770833,PD,0019-10-24
3811,PD_0019-10-25,11.69322917,-23.38166667,PD,0019-10-25
3812,PD_0019-10-26,11.69,-24.58135417,PD,0019-10-26
3813,PD_0019-10-27,11.69,-22.36666667,PD,0019-10-27
3814,PD_0019-10-28,11.68854167,-14.3028125,PD,0019-10-28
3815,PD_0019-10-29,11.6815625,-13.3175,PD,0019-10-29
3816,PD_0019-10-30,11.68,-18.5178125,PD,0019-10-30
3817,PD_0019-10-31,11.68,-21.2925,PD,0019-10-31
3818,PD_0019-11-01,11.67583333,-22.44208333,PD,0019-11-01
3819,PD_0019-11-02,11.61416667,-10.7459375,PD,0019-11-02
3820,PD_0019-11-03,11.56354167,-8.350208333,PD,0019-11-03
3821,PD_0019-11-04,11.59385417,-6.196145833,PD,0019-11-04
3822,PD_0019-11-05,11.61822917,2.558854167,PD,0019-11-05
3823,PD_0019-11-06,11.62052083,3.071770833,PD,0019-11-06
3824,PD_0019-11-07,11.625625,1.473020833,PD,0019-11-07
3825,PD_0019-11-08,11.62125,-0.160625,PD,0019-11-08
3826,PD_0019-11-09,11.6121875,0.271145833,PD,0019-11-09
3827,PD_0019-11-10,11.57875,-0.870104167,PD,0019-11-10
3828,PD_0019-11-11,11.53041667,-2.112083333,PD,0019-11-11
3829,PD_0019-11-12,11.44270833,-3.048958333,PD,0019-11-12
3830,PD_0019-11-13,11.27395833,-6.308333333,PD,0019-11-13
3831,PD_0019-11-14,11.15322917,-7,PD,0019-11-14
3832,PD_0019-11-15,11.04583333,-7.74125,PD,0019-11-15
3833,PD_0019-11-16,10.71770833,-6.0484375,PD,0019-11-16
3834,PD_0019-11-17,10.47520833,-6.069166667,PD,0019-11-17
3835,PD_0019-11-18,10.46833333,-6.906875,PD,0019-11-18
3836,PD_0019-11-19,10.45114583,-7.329270833,PD,0019-11-19
3837,PD_0019-11-20,10.37875,-6.28125,PD,0019-11-20
3838,PD_0019-11-21,10.34395833,-5.198958333,PD,0019-11-21
3839,PD_0019-11-22,10.38572917,-4.366770833,PD,0019-11-22
3840,PD_0019-11-23,10.36864583,-6.3034375,PD,0019-11-23
3841,PD_0019-11-24,10.28479167,-7.84375,PD,0019-11-24
3842,PD_0019-11-25,10.23333333,-8.828958333,PD,0019-11-25
3843,PD_0019-11-26,10.19166667,-9.346458333,PD,0019-11-26
3844,PD_0019-11-27,10.179375,-8.871145833,PD,0019-11-27
3845,PD_0019-11-28,10.13666667,-5.356770833,PD,0019-11-28
3846,PD_0019-11-29,10.03489583,-3.185729167,PD,0019-11-29
3847,PD_0019-11-30,9.858541667,-5.281666667,PD,0019-11-30
3848,PD_0019-12-01,9.658541667,-2.9128125,PD,0019-12-01
3849,PD_0019-12-02,9.579479167,-3.141770833,PD,0019-12-02
3850,PD_0019-12-03,9.4640625,-4.4865625,PD,0019-12-03
3851,PD_0019-12-04,9.459895833,-4.245416667,PD,0019-12-04
3852,PD_0019-12-05,9.4609375,-5.771041667,PD,0019-12-05
3853,PD_0019-12-06,9.409479167,-6.103229167,PD,0019-12-06
3854,PD_0019-12-07,9.408229167,-3.110416667,PD,0019-12-07
3855,PD_0019-12-08,9.405,-1.5640625,PD,0019-12-08
3856,PD_0019-12-09,9.377083333,-2.819166667,PD,0019-12-09
3857,PD_0019-12-10,9.269375,-4.195,PD,0019-12-10
3858,PD_0019-12-11,9.1271875,-2.59625,PD,0019-12-11
3859,PD_0019-12-12,8.928333333,0.642916667,PD,0019-12-12
3860,PD_0019-12-13,8.793958333,-0.068020833,PD,0019-12-13
3861,PD_0019-12-14,8.712395833,-0.1184375,PD,0019-12-14
3862,PD_0019-12-15,8.6825,-0.366145833,PD,0019-12-15
3863,PD_0019-12-16,8.685104167,-1.153958333,PD,0019-12-16
3864,PD_0019-12-17,8.747291667,-1.924375,PD,0019-12-17
3865,PD_0019-12-18,8.805520833,-1.2425,PD,0019-12-18
3866,PD_0019-12-19,8.645,-2.265208333,PD,0019-12-19
3867,PD_0019-12-20,8.688333333,-2.721458333,PD,0019-12-20
3868,PD_0019-12-21,8.705416667,-2.839166667,PD,0019-12-21
3869,PD_0019-12-22,8.571354167,-3.596041667,PD,0019-12-22
3870,PD_0019-12-23,8.5875,-3.053541667,PD,0019-12-23
3871,PD_0019-12-24,8.6228125,-3.8,PD,0019-12-24
3872,PD_0019-12-25,8.603958333,-3.869895833,PD,0019-12-25
3873,PD_0019-12-26,8.582291667,-3.9603125,PD,0019-12-26
3874,PD_0019-12-27,8.515208333,-4.653020833,PD,0019-12-27
3875,PD_0019-12-28,8.420416667,-5.621458333,PD,0019-12-28
3876,PD_0019-12-29,8.299791667,-6.590416667,PD,0019-12-29
3877,PD_0019-12-30,8.24375,-7.020520833,PD,0019-12-30
3878,PD_0019-12-31,8.278229167,-7.943541667,PD,0019-12-31
3879,PD_0020-01-01,8.231666667,-8.526354167,PD,0020-01-01
3880,PD_0020-01-02,8.161979167,-10.15677083,PD,0020-01-02
3881,PD_0020-01-03,8.0871875,-6.649270833,PD,0020-01-03
3882,PD_0020-01-04,8.011770833,-1.866979167,PD,0020-01-04
3883,PD_0020-01-05,7.838854167,-2.933333333,PD,0020-01-05
3884,PD_0020-01-06,7.884583333,-2.832083333,PD,0020-01-06
3885,PD_0020-01-07,7.9059375,-3.464270833,PD,0020-01-07
3886,PD_0020-01-08,7.954583333,-3.847916667,PD,0020-01-08
3887,PD_0020-01-09,7.993541667,-2.998125,PD,0020-01-09
3888,PD_0020-01-10,8.129166667,-0.898958333,PD,0020-01-10
3889,PD_0020-01-11,8.0821875,-0.604583333,PD,0020-01-11
3890,PD_0020-01-12,8.019270833,-1.286354167,PD,0020-01-12
3891,PD_0020-01-13,8.0303125,-0.0759375,PD,0020-01-13
3892,PD_0020-01-14,7.986770833,-0.2109375,PD,0020-01-14
3893,PD_0020-01-15,8.141770833,-1.379791667,PD,0020-01-15
3894,PD_0020-01-16,8.123958333,-2.594583333,PD,0020-01-16
3895,PD_0020-01-17,7.963125,-3.585520833,PD,0020-01-17
3896,PD_0020-01-18,7.94625,-3.835208333,PD,0020-01-18
3897,PD_0020-01-19,7.867604167,-5.1715625,PD,0020-01-19
3898,PD_0020-01-20,7.802291667,-5.649583333,PD,0020-01-20
3899,PD_0020-01-21,7.826875,-6.146041667,PD,0020-01-21
3900,PD_0020-01-22,7.86,-6.272083333,PD,0020-01-22
3901,PD_0020-01-23,7.839479167,-6.9021875,PD,0020-01-23
3902,PD_0020-01-24,7.831458333,-7.543958333,PD,0020-01-24
3903,PD_0020-01-25,7.8159375,-7.908541667,PD,0020-01-25
3904,PD_0020-01-26,7.797395833,-8.314583333,PD,0020-01-26
3905,PD_0020-01-27,7.763333333,-8.4403125,PD,0020-01-27
3906,PD_0020-01-28,7.792083333,-3.076770833,PD,0020-01-28
3907,PD_0020-01-29,7.690729167,-0.707395833,PD,0020-01-29
3908,PD_0020-01-30,7.642916667,0.783229167,PD,0020-01-30
3909,PD_0020-01-31,7.805729167,1.2634375,PD,0020-01-31
3910,PD_0020-02-01,7.913645833,1.442291667,PD,0020-02-01
3911,PD_0020-02-02,7.896041667,1.326041667,PD,0020-02-02
3912,PD_0020-02-03,7.77625,0.874375,PD,0020-02-03
3913,PD_0020-02-04,7.715416667,0.88125,PD,0020-02-04
3914,PD_0020-02-05,7.6128125,0.352604167,PD,0020-02-05
3915,PD_0020-02-06,7.6234375,-0.792083333,PD,0020-02-06
3916,PD_0020-02-07,7.684895833,-1.78375,PD,0020-02-07
3917,PD_0020-02-08,7.663854167,-2.7625,PD,0020-02-08
3918,PD_0020-02-09,7.675416667,-3.825833333,PD,0020-02-09
3919,PD_0020-02-10,7.7721875,2.037291667,PD,0020-02-10
3920,PD_0020-02-11,7.491145833,3.14,PD,0020-02-11
3921,PD_0020-02-12,7.3096875,3.478333333,PD,0020-02-12
3922,PD_0020-02-13,7.231770833,2.965104167,PD,0020-02-13
3923,PD_0020-02-14,7.3084375,2.566354167,PD,0020-02-14
3924,PD_0020-02-15,7.329270833,1.981041667,PD,0020-02-15
3925,PD_0020-02-16,7.516770833,1.8553125,PD,0020-02-16
3926,PD_0020-02-17,7.629895833,1.451458333,PD,0020-02-17
3927,PD_0020-02-18,7.592291667,0.537083333,PD,0020-02-18
3928,PW_0017-09-24,9.451428571,18.66857143,PW,0017-09-24
3929,PW_0017-09-25,9.450208333,18.79479167,PW,0017-09-25
3930,PW_0017-09-26,9.458020833,18.92854167,PW,0017-09-26
3931,PW_0017-09-27,9.460625,19.09145833,PW,0017-09-27
3932,PW_0017-09-28,9.470729167,19.43885417,PW,0017-09-28
3933,PW_0017-09-29,9.479791667,19.709375,PW,0017-09-29
3934,PW_0017-09-30,9.4865625,20.09895833,PW,0017-09-30
3935,PW_0017-10-01,9.4975,19.880625,PW,0017-10-01
3936,PW_0017-10-02,9.5046875,18.58447917,PW,0017-10-02
3937,PW_0017-10-03,9.516458333,17.996875,PW,0017-10-03
3938,PW_0017-10-04,9.523020833,17.9240625,PW,0017-10-04
3939,PW_0017-10-05,9.53375,14.91645833,PW,0017-10-05
3940,PW_0017-10-06,9.541875,10.94229167,PW,0017-10-06
3941,PW_0017-10-07,9.54875,10.1659375,PW,0017-10-07
3942,PW_0017-10-08,9.550208333,9.395208333,PW,0017-10-08
3943,PW_0017-10-09,9.5590625,7.769166667,PW,0017-10-09
3944,PW_0017-10-10,9.56625,7.030208333,PW,0017-10-10
3945,PW_0017-10-11,9.57,7.243958333,PW,0017-10-11
3946,PW_0017-10-12,9.5746875,6.989583333,PW,0017-10-12
3947,PW_0017-10-13,9.580729167,6.511041667,PW,0017-10-13
3948,PW_0017-10-14,9.588958333,6.29375,PW,0017-10-14
3949,PW_0017-10-15,9.59,6.178125,PW,0017-10-15
3950,PW_0017-10-16,9.596145833,6.070416667,PW,0017-10-16
3951,PW_0017-10-17,9.600416667,6.030416667,PW,0017-10-17
3952,PW_0017-10-18,9.6084375,6.025625,PW,0017-10-18
3953,PW_0017-10-19,9.61,6.027708333,PW,0017-10-19
3954,PW_0017-10-20,9.611875,6.308541667,PW,0017-10-20
3955,PW_0017-10-21,9.6196875,7.174895833,PW,0017-10-21
3956,PW_0017-10-22,9.623020833,7.375520833,PW,0017-10-22
3957,PW_0017-10-23,9.629895833,7.052083333,PW,0017-10-23
3958,PW_0017-10-24,9.63,7.087604167,PW,0017-10-24
3959,PW_0017-10-25,9.631770833,7.895729167,PW,0017-10-25
3960,PW_0017-10-26,9.640104167,7.6521875,PW,0017-10-26
3961,PW_0017-10-27,9.64,7.497291667,PW,0017-10-27
3962,PW_0017-10-28,9.645,7.41375,PW,0017-10-28
3963,PW_0017-10-29,9.65,8.133229167,PW,0017-10-29
3964,PW_0017-10-30,9.65,7.979895833,PW,0017-10-30
3965,PW_0017-10-31,9.65,7.456875,PW,0017-10-31
3966,PW_0017-11-01,9.651979167,7.245416667,PW,0017-11-01
3967,PW_0017-11-02,9.658958333,7.563958333,PW,0017-11-02
3968,PW_0017-11-03,9.66,7.255833333,PW,0017-11-03
3969,PW_0017-11-04,9.66,7.050833333,PW,0017-11-04
3970,PW_0017-11-05,9.66,7.479895833,PW,0017-11-05
3971,PW_0017-11-06,9.66,7.986145833,PW,0017-11-06
3972,PW_0017-11-07,9.660104167,7.645520833,PW,0017-11-07
3973,PW_0017-11-08,9.661458333,7.483333333,PW,0017-11-08
3974,PW_0017-11-09,9.660520833,7.346666667,PW,0017-11-09
3975,PW_0017-11-10,9.66125,7.441770833,PW,0017-11-10
3976,PW_0017-11-11,9.660208333,7.469791667,PW,0017-11-11
3977,PW_0017-11-12,9.66,7.426875,PW,0017-11-12
3978,PW_0017-11-13,9.642291667,7.360208333,PW,0017-11-13
3979,PW_0017-11-14,9.580833333,7.185208333,PW,0017-11-14
3980,PW_0017-11-15,9.5590625,7.136875,PW,0017-11-15
3981,PW_0017-11-16,9.55,7.066041667,PW,0017-11-16
3982,PW_0017-11-17,9.543333333,7.148541667,PW,0017-11-17
3983,PW_0017-11-18,9.522395833,7.272083333,PW,0017-11-18
3984,PW_0017-11-19,9.493125,7.848645833,PW,0017-11-19
3985,PW_0017-11-20,9.457395833,8.203333333,PW,0017-11-20
3986,PW_0017-11-21,9.4346875,8.17625,PW,0017-11-21
3987,PW_0017-11-22,9.43,8.585625,PW,0017-11-22
3988,PW_0017-11-23,9.426041667,8.494583333,PW,0017-11-23
3989,PW_0017-11-24,9.417708333,8.673125,PW,0017-11-24
3990,PW_0017-11-25,9.3884375,8.840625,PW,0017-11-25
3991,PW_0017-11-26,9.3646875,8.3175,PW,0017-11-26
3992,PW_0017-11-27,9.3496875,8.209895833,PW,0017-11-27
3993,PW_0017-11-28,9.3309375,8.688333333,PW,0017-11-28
3994,PW_0017-11-29,9.319791667,8.473333333,PW,0017-11-29
3995,PW_0017-11-30,9.304166667,8.215416667,PW,0017-11-30
3996,PW_0017-12-01,9.280833333,8.093958333,PW,0017-12-01
3997,PW_0017-12-02,9.257395833,8.006666667,PW,0017-12-02
3998,PW_0017-12-03,9.217708333,7.952916667,PW,0017-12-03
3999,PW_0017-12-04,9.1934375,8.016666667,PW,0017-12-04
4000,PW_0017-12-05,9.1725,8.151875,PW,0017-12-05
4001,PW_0017-12-06,9.180104167,8.340416667,PW,0017-12-06
4002,PW_0017-12-07,9.182291667,8.453541667,PW,0017-12-07
4003,PW_0017-12-08,9.16875,8.692708333,PW,0017-12-08
4004,PW_0017-12-09,9.132395833,8.675416667,PW,0017-12-09
4005,PW_0017-12-10,9.100729167,8.618541667,PW,0017-12-10
4006,PW_0017-12-11,9.06125,8.666666667,PW,0017-12-11
4007,PW_0017-12-12,9.022916667,9.579375,PW,0017-12-12
4008,PW_0017-12-13,8.980729167,9.587083333,PW,0017-12-13
4009,PW_0017-12-14,8.952916667,10.07739583,PW,0017-12-14
4010,PW_0017-12-15,8.933229167,9.740833333,PW,0017-12-15
4011,PW_0017-12-16,8.920729167,9.478958333,PW,0017-12-16
4012,PW_0017-12-17,8.891979167,9.607916667,PW,0017-12-17
4013,PW_0017-12-18,8.852083333,9.104791667,PW,0017-12-18
4014,PW_0017-12-19,8.825,9.069791667,PW,0017-12-19
4015,PW_0017-12-20,8.802708333,9.173125,PW,0017-12-20
4016,PW_0017-12-21,8.813229167,9.35,PW,0017-12-21
4017,PW_0017-12-22,8.82,9.251041667,PW,0017-12-22
4018,PW_0017-12-23,8.822708333,9.135,PW,0017-12-23
4019,PW_0017-12-24,8.84,9.218333333,PW,0017-12-24
4020,PW_0017-12-25,8.854375,9.353333333,PW,0017-12-25
4021,PW_0017-12-26,8.853854167,9.198125,PW,0017-12-26
4022,PW_0017-12-27,8.823541667,9.071875,PW,0017-12-27
4023,PW_0017-12-28,8.785833333,9.010625,PW,0017-12-28
4024,PW_0017-12-29,8.763229167,8.89125,PW,0017-12-29
4025,PW_0017-12-30,8.722291667,8.905,PW,0017-12-30
4026,PW_0017-12-31,8.709895833,9.6321875,PW,0017-12-31
4027,PW_0018-01-01,8.714791667,10.30114583,PW,0018-01-01
4028,PW_0018-01-02,8.6896875,9.784375,PW,0018-01-02
4029,PW_0018-01-03,8.663541667,10.75760417,PW,0018-01-03
4030,PW_0018-01-04,8.6428125,11.21791667,PW,0018-01-04
4031,PW_0018-01-05,8.641770833,10.20364583,PW,0018-01-05
4032,PW_0018-01-06,8.64,9.87125,PW,0018-01-06
4033,PW_0018-01-07,8.613333333,9.0375,PW,0018-01-07
4034,PW_0018-01-08,8.564895833,7.7715625,PW,0018-01-08
4035,PW_0018-01-09,8.537395833,7.6053125,PW,0018-01-09
4036,PW_0018-01-10,8.496145833,9.34125,PW,0018-01-10
4037,PW_0018-01-11,8.441666667,9.954583333,PW,0018-01-11
4038,PW_0018-01-12,8.401979167,9.853333333,PW,0018-01-12
4039,PW_0018-01-13,8.380520833,9.18875,PW,0018-01-13
4040,PW_0018-01-14,8.366666667,8.424166667,PW,0018-01-14
4041,PW_0018-01-15,8.35625,8.024375,PW,0018-01-15
4042,PW_0018-01-16,8.333020833,9.064375,PW,0018-01-16
4043,PW_0018-01-17,8.30125,9.202083333,PW,0018-01-17
4044,PW_0018-01-18,8.287083333,9.146458333,PW,0018-01-18
4045,PW_0018-01-19,8.253854167,9.980416667,PW,0018-01-19
4046,PW_0018-01-20,8.233229167,9.892708333,PW,0018-01-20
4047,PW_0018-01-21,8.2221875,9.526666667,PW,0018-01-21
4048,PW_0018-01-22,8.209583333,9.205833333,PW,0018-01-22
4049,PW_0018-01-23,8.1928125,9.0225,PW,0018-01-23
4050,PW_0018-01-24,8.196770833,9.420416667,PW,0018-01-24
4051,PW_0018-01-25,8.219895833,9.494583333,PW,0018-01-25
4052,PW_0018-01-26,8.229583333,9.476875,PW,0018-01-26
4053,PW_0018-01-27,8.23,9.464583333,PW,0018-01-27
4054,PW_0018-01-28,8.233958333,9.615416667,PW,0018-01-28
4055,PW_0018-01-29,8.2421875,10.39635417,PW,0018-01-29
4056,PW_0018-01-30,8.2359375,9.6428125,PW,0018-01-30
4057,PW_0018-01-31,8.2284375,9.31125,PW,0018-01-31
4058,PW_0018-02-01,8.217395833,9.293125,PW,0018-02-01
4059,PW_0018-02-02,8.199479167,8.928333333,PW,0018-02-02
4060,PW_0018-02-03,8.186458333,8.743958333,PW,0018-02-03
4061,PW_0018-02-04,8.160625,8.528541667,PW,0018-02-04
4062,PW_0018-02-05,8.13875,8.43375,PW,0018-02-05
4063,PW_0018-02-06,8.109375,7.9978125,PW,0018-02-06
4064,PW_0018-02-07,8.074270833,8.587083333,PW,0018-02-07
4065,PW_0018-02-08,8.037604167,9.214583333,PW,0018-02-08
4066,PW_0018-02-09,8.0015625,10.030625,PW,0018-02-09
4067,PW_0018-02-10,7.972083333,10.46895833,PW,0018-02-10
4068,PW_0018-02-11,7.952395833,10.39677083,PW,0018-02-11
4069,PW_0018-02-12,7.940729167,10.26375,PW,0018-02-12
4070,PW_0018-02-13,7.923020833,10.48520833,PW,0018-02-13
4071,PW_0018-02-14,7.908229167,11.1225,PW,0018-02-14
4072,PW_0018-02-15,7.881041667,11.47697917,PW,0018-02-15
4073,PW_0018-02-16,7.865625,11.443125,PW,0018-02-16
4074,PW_0018-02-17,7.862916667,11.06270833,PW,0018-02-17
4075,PW_0018-02-18,7.846041667,10.73270833,PW,0018-02-18
4076,PW_0018-02-19,7.827291667,10.78958333,PW,0018-02-19
4077,PW_0018-02-20,7.806354167,10.83697917,PW,0018-02-20
4078,PW_0018-02-21,7.792291667,11.05208333,PW,0018-02-21
